year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,oil_palm_planted_area_hectares
"2005","INDONESIA","ID","INDRAGIRI HILIR","ID-1403","RIAU","ID-14","119459.093646984"
"2005","INDONESIA","ID","INDRAGIRI HULU","ID-1402","RIAU","ID-14","192775.100117723"
"2005","INDONESIA","ID","INDRAMAYU","ID-3212","JAWA BARAT","ID-32","0"
"2005","INDONESIA","ID","INTAN JAYA","ID-9435","PAPUA","ID-94","0"
"2005","INDONESIA","ID","JAKARTA BARAT (KOTA)","ID-3174","DKI JAKARTA","ID-31","0"
"2005","INDONESIA","ID","JAKARTA PUSAT (KOTA)","ID-3173","DKI JAKARTA","ID-31","0"
"2005","INDONESIA","ID","JAKARTA SELATAN (KOTA)","ID-3171","DKI JAKARTA","ID-31","0"
"2005","INDONESIA","ID","JAKARTA TIMUR (KOTA)","ID-3172","DKI JAKARTA","ID-31","0"
"2005","INDONESIA","ID","JAKARTA UTARA (KOTA)","ID-3175","DKI JAKARTA","ID-31","0"
"2005","INDONESIA","ID","JAMBI (KOTA)","ID-1571","JAMBI","ID-15","11.7292941176471"
"2005","INDONESIA","ID","JAYAPURA","ID-9403","PAPUA","ID-94","16340.7914117731"
"2005","INDONESIA","ID","JAYAPURA (KOTA)","ID-9471","PAPUA","ID-94","0"
"2005","INDONESIA","ID","JAYAWIJAYA","ID-9402","PAPUA","ID-94","0"
"2005","INDONESIA","ID","JEMBER","ID-3509","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","JEMBRANA","ID-5101","BALI","ID-51","0"
"2005","INDONESIA","ID","JENEPONTO","ID-7304","SULAWESI SELATAN","ID-73","0"
"2005","INDONESIA","ID","JEPARA","ID-3320","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","JOMBANG","ID-3517","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","KAIMANA","ID-9102","PAPUA BARAT","ID-91","0"
"2005","INDONESIA","ID","KAMPAR","ID-1406","RIAU","ID-14","339465.518117847"
"2005","INDONESIA","ID","KAPUAS","ID-6203","KALIMANTAN TENGAH","ID-62","39141.623294135"
"2005","INDONESIA","ID","KAPUAS HULU","ID-6108","KALIMANTAN BARAT","ID-61","3494.70176470512"
"2005","INDONESIA","ID","KARANGANYAR","ID-3313","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","KARANGASEM","ID-5107","BALI","ID-51","0"
"2005","INDONESIA","ID","KARAWANG","ID-3215","JAWA BARAT","ID-32","0"
"2005","INDONESIA","ID","KARIMUN","ID-2101","KEP. RIAU","ID-21","557.742352941186"
"2005","INDONESIA","ID","KARO","ID-1211","SUMATERA UTARA","ID-12","18939.9592941309"
"2005","INDONESIA","ID","KATINGAN","ID-6209","KALIMANTAN TENGAH","ID-62","11854.0729411754"
"2005","INDONESIA","ID","KAUR","ID-1704","BENGKULU","ID-17","3326.11023529403"
"2005","INDONESIA","ID","KAYONG UTARA","ID-6111","KALIMANTAN BARAT","ID-61","1354.54552941175"
"2005","INDONESIA","ID","KEBUMEN","ID-3305","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","KEDIRI","ID-3506","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","KEEROM","ID-9420","PAPUA","ID-94","7591.05352941147"
"2005","INDONESIA","ID","KENDAL","ID-3324","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","KENDARI (KOTA)","ID-7471","SULAWESI TENGGARA","ID-74","0"
"2005","INDONESIA","ID","KEPAHIANG","ID-1708","BENGKULU","ID-17","0"
"2005","INDONESIA","ID","KEPULAUAN ANAMBAS","ID-2105","KEP. RIAU","ID-21","0"
"2005","INDONESIA","ID","KEPULAUAN ARU","ID-8105","MALUKU","ID-81","0"
"2005","INDONESIA","ID","KEPULAUAN MENTAWAI","ID-1301","SUMATERA BARAT","ID-13","0"
"2005","INDONESIA","ID","KEPULAUAN MERANTI","ID-1410","RIAU","ID-14","4251.84282352912"
"2005","INDONESIA","ID","KEPULAUAN SANGIHE","ID-7103","SULAWESI UTARA","ID-71","0"
"2005","INDONESIA","ID","KEPULAUAN SELAYAR","ID-7301","SULAWESI SELATAN","ID-73","0"
"2005","INDONESIA","ID","KEPULAUAN SERIBU","ID-3101","DKI JAKARTA","ID-31","0"
"2005","INDONESIA","ID","KEPULAUAN SIAU TAGULANDANG BIARO","ID-7108","SULAWESI UTARA","ID-71","0"
"2005","INDONESIA","ID","KEPULAUAN SULA","ID-8203","MALUKU UTARA","ID-82","0"
"2005","INDONESIA","ID","KEPULAUAN TIDORE (KOTA)","ID-8272","MALUKU UTARA","ID-82","0"
"2005","INDONESIA","ID","KEPULAUAN YAPEN","ID-9408","PAPUA","ID-94","0"
"2005","INDONESIA","ID","KERINCI","ID-1501","JAMBI","ID-15","526.745999999958"
"2005","INDONESIA","ID","KETAPANG","ID-6106","KALIMANTAN BARAT","ID-61","143856.60600006"
"2005","INDONESIA","ID","KLATEN","ID-3310","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","KLUNGKUNG","ID-5105","BALI","ID-51","0"
"2005","INDONESIA","ID","KOLAKA","ID-7404","SULAWESI TENGGARA","ID-74","2453.93823529396"
"2005","INDONESIA","ID","KOLAKA TIMUR","ID-7411","SULAWESI TENGGARA","ID-74","110.897294117648"
"2005","INDONESIA","ID","KOLAKA UTARA","ID-7408","SULAWESI TENGGARA","ID-74","62.8168235294121"
"2005","INDONESIA","ID","KONAWE","ID-7403","SULAWESI TENGGARA","ID-74","2097.19305882357"
"2005","INDONESIA","ID","KONAWE KEPULAUAN","ID-7412","SULAWESI TENGGARA","ID-74","0"
"2005","INDONESIA","ID","KONAWE SELATAN","ID-7405","SULAWESI TENGGARA","ID-74","473.510823529423"
"2005","INDONESIA","ID","KONAWE UTARA","ID-7410","SULAWESI TENGGARA","ID-74","663.19835294119"
"2005","INDONESIA","ID","KOTABARU","ID-6302","KALIMANTAN SELATAN","ID-63","142898.794235371"
"2005","INDONESIA","ID","KOTAMOBAGU (KOTA)","ID-7174","SULAWESI UTARA","ID-71","0"
"2005","INDONESIA","ID","KOTAWARINGIN BARAT","ID-6201","KALIMANTAN TENGAH","ID-62","157194.843882423"
"2005","INDONESIA","ID","KOTAWARINGIN TIMUR","ID-6202","KALIMANTAN TENGAH","ID-62","109511.98835296"
"2005","INDONESIA","ID","KUANTAN SINGINGI","ID-1401","RIAU","ID-14","182150.427529497"
"2005","INDONESIA","ID","KUBU RAYA","ID-6112","KALIMANTAN BARAT","ID-61","15576.8650588248"
"2005","INDONESIA","ID","KUDUS","ID-3319","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","KULON PROGO","ID-3401","D I YOGYAKARTA","ID-34","0"
"2005","INDONESIA","ID","KUNINGAN","ID-3208","JAWA BARAT","ID-32","0"
"2005","INDONESIA","ID","KUPANG","ID-5303","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","KUPANG (KOTA)","ID-5371","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","KUTAI BARAT","ID-6402","KALIMANTAN TIMUR","ID-64","15617.972117649"
"2005","INDONESIA","ID","KUTAI KARTANEGARA","ID-6403","KALIMANTAN TIMUR","ID-64","46778.2796470659"
"2005","INDONESIA","ID","KUTAI TIMUR","ID-6404","KALIMANTAN TIMUR","ID-64","68677.1777647284"
"2005","INDONESIA","ID","LABUHAN BATU","ID-1207","SUMATERA UTARA","ID-12","269827.410000189"
"2005","INDONESIA","ID","LABUHAN BATU SELATAN","ID-1222","SUMATERA UTARA","ID-12","137708.119411832"
"2005","INDONESIA","ID","LABUHAN BATU UTARA","ID-1223","SUMATERA UTARA","ID-12","48933.2696470742"
"2005","INDONESIA","ID","LAHAT","ID-1604","SUMATERA SELATAN","ID-16","67449.7521176602"
"2005","INDONESIA","ID","LAMANDAU","ID-6207","KALIMANTAN TENGAH","ID-62","14114.4045882358"
"2005","INDONESIA","ID","LAMONGAN","ID-3524","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","LAMPUNG BARAT","ID-1801","LAMPUNG","ID-18","5000.95094117724"
"2005","INDONESIA","ID","LAMPUNG SELATAN","ID-1803","LAMPUNG","ID-18","29694.2117647072"
"2005","INDONESIA","ID","LAMPUNG TENGAH","ID-1805","LAMPUNG","ID-18","39767.4695294125"
"2005","INDONESIA","ID","LAMPUNG TIMUR","ID-1804","LAMPUNG","ID-18","7810.9048235296"
"2005","INDONESIA","ID","LAMPUNG UTARA","ID-1806","LAMPUNG","ID-18","16661.2125882349"
"2005","INDONESIA","ID","LANDAK","ID-6103","KALIMANTAN BARAT","ID-61","70508.3971764842"
"2005","INDONESIA","ID","LANGKAT","ID-1213","SUMATERA UTARA","ID-12","142364.662588276"
"2005","INDONESIA","ID","LANGSA (KOTA)","ID-1173","ACEH","ID-11","4879.20211764582"
"2005","INDONESIA","ID","LANNY JAYA","ID-9430","PAPUA","ID-94","0"
"2005","INDONESIA","ID","LEBAK","ID-3602","BANTEN","ID-36","5166.85552941155"
"2005","INDONESIA","ID","LEBONG","ID-1707","BENGKULU","ID-17","19.7703529411764"
"2005","INDONESIA","ID","LEMBATA","ID-5308","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","LHOKSEUMAWE (KOTA)","ID-1174","ACEH","ID-11","12.5618823529412"
"2005","INDONESIA","ID","LIMAPULUHKOTA","ID-1308","SUMATERA BARAT","ID-13","10904.3647058842"
"2005","INDONESIA","ID","LINGGA","ID-2104","KEP. RIAU","ID-21","0"
"2005","INDONESIA","ID","LOMBOK BARAT","ID-5201","NUSA TENGGARA BARAT","ID-52","0"
"2005","INDONESIA","ID","LOMBOK TENGAH","ID-5202","NUSA TENGGARA BARAT","ID-52","0"
"2005","INDONESIA","ID","LOMBOK TIMUR","ID-5203","NUSA TENGGARA BARAT","ID-52","0"
"2005","INDONESIA","ID","LUBUK LINGGAU (KOTA)","ID-1674","SUMATERA SELATAN","ID-16","23.9802352941176"
"2005","INDONESIA","ID","LUMAJANG","ID-3508","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","LUWU","ID-7317","SULAWESI SELATAN","ID-73","1527.8392941177"
"2005","INDONESIA","ID","LUWU TIMUR","ID-7325","SULAWESI SELATAN","ID-73","8127.34270588097"
"2005","INDONESIA","ID","LUWU UTARA","ID-7322","SULAWESI SELATAN","ID-73","28542.2396470568"
"2005","INDONESIA","ID","MADIUN","ID-3519","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","MAGELANG","ID-3308","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","MAGETAN","ID-3520","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","MAHAKAM ULU","ID-6411","KALIMANTAN TIMUR","ID-64","25.8670588235294"
"2005","INDONESIA","ID","MAJALENGKA","ID-3210","JAWA BARAT","ID-32","0"
"2005","INDONESIA","ID","MAJENE","ID-7601","SULAWESI BARAT","ID-76","267.505058823534"
"2005","INDONESIA","ID","MAKASSAR (KOTA)","ID-7371","SULAWESI SELATAN","ID-73","0"
"2005","INDONESIA","ID","MALAKA","ID-5321","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","MALANG","ID-3507","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","MALANG (KOTA)","ID-3573","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","MALINAU","ID-6501","KALIMANTAN UTARA","ID-65","860.203764705827"
"2005","INDONESIA","ID","MALUKU BARAT DAYA","ID-8108","MALUKU","ID-81","0"
"2005","INDONESIA","ID","MALUKU TENGAH","ID-8103","MALUKU","ID-81","952.82717647059"
"2005","INDONESIA","ID","MALUKU TENGGARA","ID-8102","MALUKU","ID-81","0"
"2005","INDONESIA","ID","MALUKU TENGGARA BARAT","ID-8101","MALUKU","ID-81","0"
"2005","INDONESIA","ID","MAMASA","ID-7603","SULAWESI BARAT","ID-76","31.6355294117647"
"2005","INDONESIA","ID","MAMBERAMO RAYA","ID-9428","PAPUA","ID-94","0"
"2005","INDONESIA","ID","MAMBERAMO TENGAH","ID-9431","PAPUA","ID-94","0"
"2005","INDONESIA","ID","MAMUJU","ID-7604","SULAWESI BARAT","ID-76","8917.90411764609"
"2005","INDONESIA","ID","MAMUJU TENGAH","ID-7606","SULAWESI BARAT","ID-76","11145.2364705923"
"2005","INDONESIA","ID","MAMUJU UTARA","ID-7605","SULAWESI BARAT","ID-76","25031.5814117751"
"2005","INDONESIA","ID","MANADO (KOTA)","ID-7171","SULAWESI UTARA","ID-71","0"
"2005","INDONESIA","ID","MANDAILING NATAL","ID-1202","SUMATERA UTARA","ID-12","121185.010588277"
"2005","INDONESIA","ID","MANGGARAI","ID-5313","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","MANGGARAI BARAT","ID-5315","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","MANGGARAI TIMUR","ID-5319","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","MANOKWARI","ID-9105","PAPUA BARAT","ID-91","11125.5522352952"
"2005","INDONESIA","ID","MANOKWARI SELATAN","ID-9111","PAPUA BARAT","ID-91","0"
"2005","INDONESIA","ID","MAPPI","ID-9414","PAPUA","ID-94","0"
"2005","INDONESIA","ID","MAROS","ID-7308","SULAWESI SELATAN","ID-73","0"
"2005","INDONESIA","ID","MAYBRAT","ID-9110","PAPUA BARAT","ID-91","0"
"2005","INDONESIA","ID","MEDAN (KOTA)","ID-1275","SUMATERA UTARA","ID-12","0"
"2005","INDONESIA","ID","MELAWI","ID-6110","KALIMANTAN BARAT","ID-61","14246.7871764796"
"2005","INDONESIA","ID","MEMPAWAH","ID-6104","KALIMANTAN BARAT","ID-61","937.27235294118"
"2005","INDONESIA","ID","MERANGIN","ID-1502","JAMBI","ID-15","141365.483294157"
"2005","INDONESIA","ID","MERAUKE","ID-9401","PAPUA","ID-94","269.053411764714"
"2005","INDONESIA","ID","MESUJI","ID-1811","LAMPUNG","ID-18","48985.0620000234"
"2005","INDONESIA","ID","MIMIKA","ID-9412","PAPUA","ID-94","0"
"2005","INDONESIA","ID","MINAHASA","ID-7102","SULAWESI UTARA","ID-71","0"
"2005","INDONESIA","ID","MINAHASA SELATAN","ID-7105","SULAWESI UTARA","ID-71","0"
"2005","INDONESIA","ID","MINAHASA TENGGARA","ID-7109","SULAWESI UTARA","ID-71","0"
"2005","INDONESIA","ID","MINAHASA UTARA","ID-7106","SULAWESI UTARA","ID-71","0"
"2005","INDONESIA","ID","MOJOKERTO","ID-3516","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","MOROTAI","ID-8207","MALUKU UTARA","ID-82","0"
"2005","INDONESIA","ID","MOROWALI","ID-7203","SULAWESI TENGAH","ID-72","21892.0058823513"
"2005","INDONESIA","ID","MOROWALI UTARA","ID-7212","SULAWESI TENGAH","ID-72","2748.68505882344"
"2005","INDONESIA","ID","MUARA ENIM","ID-1603","SUMATERA SELATAN","ID-16","80169.3038823608"
"2005","INDONESIA","ID","MUARO JAMBI","ID-1505","JAMBI","ID-15","125125.452705927"
"2005","INDONESIA","ID","MUKO-MUKO","ID-1706","BENGKULU","ID-17","70476.5071764918"
"2005","INDONESIA","ID","MUNA","ID-7402","SULAWESI TENGGARA","ID-74","56.7900000000001"
"2005","INDONESIA","ID","MUNA BARAT","ID-7413","SULAWESI TENGGARA","ID-74","0"
"2005","INDONESIA","ID","MURUNG RAYA","ID-6213","KALIMANTAN TENGAH","ID-62","1631.74764705842"
"2005","INDONESIA","ID","MUSI BANYUASIN","ID-1606","SUMATERA SELATAN","ID-16","148472.715882412"
"2005","INDONESIA","ID","MUSI RAWAS","ID-1605","SUMATERA SELATAN","ID-16","67956.0794117905"
"2005","INDONESIA","ID","MUSI RAWAS UTARA","ID-1613","SUMATERA SELATAN","ID-16","23154.8869411864"
"2005","INDONESIA","ID","NABIRE","ID-9404","PAPUA","ID-94","4.05"
"2005","INDONESIA","ID","NAGAN RAYA","ID-1115","ACEH","ID-11","43874.4141176632"
"2005","INDONESIA","ID","NAGEKEO","ID-5318","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","NATUNA","ID-2103","KEP. RIAU","ID-21","0"
"2005","INDONESIA","ID","NDUGA","ID-9429","PAPUA","ID-94","0"
"2005","INDONESIA","ID","NGADA","ID-5312","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","NGANJUK","ID-3518","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","NGAWI","ID-3521","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","NIAS","ID-1201","SUMATERA UTARA","ID-12","47.0668235294117"
"2005","INDONESIA","ID","NIAS BARAT","ID-1225","SUMATERA UTARA","ID-12","0"
"2005","INDONESIA","ID","NIAS SELATAN","ID-1214","SUMATERA UTARA","ID-12","81.0896470588249"
"2005","INDONESIA","ID","NIAS UTARA","ID-1224","SUMATERA UTARA","ID-12","0"
"2005","INDONESIA","ID","NUNUKAN","ID-6504","KALIMANTAN UTARA","ID-65","22081.2455294129"
"2005","INDONESIA","ID","OGAN ILIR","ID-1610","SUMATERA SELATAN","ID-16","6386.28917647022"
"2005","INDONESIA","ID","OGAN KOMERING ILIR","ID-1602","SUMATERA SELATAN","ID-16","155929.977882412"
"2005","INDONESIA","ID","OGAN KOMERING ULU","ID-1601","SUMATERA SELATAN","ID-16","43700.4564705977"
"2005","INDONESIA","ID","OGAN KOMERING ULU SELATAN","ID-1608","SUMATERA SELATAN","ID-16","3322.03411764707"
"2005","INDONESIA","ID","OGAN KOMERING ULU TIMUR","ID-1609","SUMATERA SELATAN","ID-16","15066.1644705887"
"2005","INDONESIA","ID","PACITAN","ID-3501","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","PADANG (KOTA)","ID-1371","SUMATERA BARAT","ID-13","0"
"2005","INDONESIA","ID","PADANG LAWAS","ID-1221","SUMATERA UTARA","ID-12","110054.732823612"
"2005","INDONESIA","ID","PADANG LAWAS UTARA","ID-1220","SUMATERA UTARA","ID-12","276232.202823771"
"2005","INDONESIA","ID","PADANG PARIAMAN","ID-1306","SUMATERA BARAT","ID-13","14575.4837647099"
"2005","INDONESIA","ID","PADANG SIDEMPUAN (KOTA)","ID-1277","SUMATERA UTARA","ID-12","90.3434117647066"
"2005","INDONESIA","ID","PAKPAK BHARAT","ID-1216","SUMATERA UTARA","ID-12","11.3929411764706"
"2005","INDONESIA","ID","PALANGKA RAYA (KOTA)","ID-6271","KALIMANTAN TENGAH","ID-62","0"
"2005","INDONESIA","ID","PALEMBANG (KOTA)","ID-1671","SUMATERA SELATAN","ID-16","0"
"2005","INDONESIA","ID","PALOPO (KOTA)","ID-7373","SULAWESI SELATAN","ID-73","0"
"2005","INDONESIA","ID","PALU (KOTA)","ID-7271","SULAWESI TENGAH","ID-72","0"
"2005","INDONESIA","ID","PAMEKASAN","ID-3528","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","PANDEGLANG","ID-3601","BANTEN","ID-36","8776.4283529407"
"2005","INDONESIA","ID","PANGANDARAN","ID-3218","JAWA BARAT","ID-32","2.79141176470588"
"2005","INDONESIA","ID","PANGKAJENE KEPULAUAN","ID-7309","SULAWESI SELATAN","ID-73","0"
"2005","INDONESIA","ID","PANGKAL PINANG (KOTA)","ID-1971","KEP. BANGKA BELITUNG","ID-19","0"
"2005","INDONESIA","ID","PANIAI","ID-9410","PAPUA","ID-94","0"
"2005","INDONESIA","ID","PARIAMAN (KOTA)","ID-1377","SUMATERA BARAT","ID-13","0"
"2005","INDONESIA","ID","PARIGI MOUTONG","ID-7208","SULAWESI TENGAH","ID-72","82.7100000000008"
"2005","INDONESIA","ID","PASAMAN","ID-1309","SUMATERA BARAT","ID-13","21212.9615294283"
"2005","INDONESIA","ID","PASAMAN BARAT","ID-1312","SUMATERA BARAT","ID-13","77214.3077647359"
"2005","INDONESIA","ID","PASER","ID-6401","KALIMANTAN TIMUR","ID-64","96736.0087059198"
"2005","INDONESIA","ID","PASURUAN","ID-3514","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","PASURUAN (KOTA)","ID-3575","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","PATI","ID-3318","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","PEGUNUNGAN ARFAK","ID-9112","PAPUA BARAT","ID-91","0"
"2005","INDONESIA","ID","PEGUNUNGAN BINTANG","ID-9417","PAPUA","ID-94","0"
"2005","INDONESIA","ID","PEKALONGAN","ID-3326","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","PEKANBARU (KOTA)","ID-1471","RIAU","ID-14","5151.80894117594"
"2005","INDONESIA","ID","PELALAWAN","ID-1404","RIAU","ID-14","213027.721764823"
"2005","INDONESIA","ID","PEMALANG","ID-3327","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","PEMATANG SIANTAR (KOTA)","ID-1273","SUMATERA UTARA","ID-12","188.205176470593"
"2005","INDONESIA","ID","PENAJAM PASER UTARA","ID-6409","KALIMANTAN TIMUR","ID-64","23018.8055294206"
"2005","INDONESIA","ID","PENUKAL ABAB LEMATANG ILIR","ID-1612","SUMATERA SELATAN","ID-16","28.2268235294118"
"2005","INDONESIA","ID","PESAWARAN","ID-1809","LAMPUNG","ID-18","72.4196470588238"
"2005","INDONESIA","ID","PESISIR BARAT","ID-1813","LAMPUNG","ID-18","5769.94941176363"
"2005","INDONESIA","ID","PESISIR SELATAN","ID-1302","SUMATERA BARAT","ID-13","60345.5654117732"
"2005","INDONESIA","ID","PIDIE","ID-1109","ACEH","ID-11","2033.94352941169"
"2005","INDONESIA","ID","PIDIE JAYA","ID-1118","ACEH","ID-11","382.043647058834"
"2005","INDONESIA","ID","PINRANG","ID-7315","SULAWESI SELATAN","ID-73","92.5185882352957"
"2005","INDONESIA","ID","POHUWATO","ID-7503","GORONTALO","ID-75","5459.59870588138"
"2005","INDONESIA","ID","POLEWALI MANDAR","ID-7602","SULAWESI BARAT","ID-76","475.25505882354"
"2005","INDONESIA","ID","PONOROGO","ID-3502","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","PONTIANAK (KOTA)","ID-6171","KALIMANTAN BARAT","ID-61","30.5509411764705"
"2005","INDONESIA","ID","POSO","ID-7204","SULAWESI TENGAH","ID-72","12473.4356470576"
"2005","INDONESIA","ID","PRABUMULIH (KOTA)","ID-1672","SUMATERA SELATAN","ID-16","303.646235294126"
"2005","INDONESIA","ID","PRINGSEWU","ID-1810","LAMPUNG","ID-18","148.532470588239"
"2005","INDONESIA","ID","PROBOLINGGO","ID-3513","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","PROBOLINGGO (KOTA)","ID-3574","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","PULANG PISAU","ID-6210","KALIMANTAN TENGAH","ID-62","425.593411764714"
"2005","INDONESIA","ID","PULAU TALIABU","ID-8208","MALUKU UTARA","ID-82","0"
"2005","INDONESIA","ID","PUNCAK","ID-9433","PAPUA","ID-94","0"
"2005","INDONESIA","ID","PUNCAK JAYA","ID-9411","PAPUA","ID-94","0"
"2005","INDONESIA","ID","PURBALINGGA","ID-3303","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","PURWAKARTA","ID-3214","JAWA BARAT","ID-32","0"
"2005","INDONESIA","ID","PURWOREJO","ID-3306","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","RAJA AMPAT","ID-9108","PAPUA BARAT","ID-91","0"
"2005","INDONESIA","ID","REJANG LEBONG","ID-1702","BENGKULU","ID-17","763.539529411783"
"2005","INDONESIA","ID","REMBANG","ID-3317","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","ROKAN HILIR","ID-1409","RIAU","ID-14","207709.347882476"
"2005","INDONESIA","ID","ROKAN HULU","ID-1407","RIAU","ID-14","188523.172941291"
"2005","INDONESIA","ID","ROTE NDAO","ID-5314","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","SABANG (KOTA)","ID-1172","ACEH","ID-11","35.73"
"2005","INDONESIA","ID","SABU RAIJUA","ID-5320","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","SALATIGA (KOTA)","ID-3373","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","SAMARINDA (KOTA)","ID-6472","KALIMANTAN TIMUR","ID-64","215.518235294124"
"2005","INDONESIA","ID","SAMBAS","ID-6101","KALIMANTAN BARAT","ID-61","42154.3277647099"
"2005","INDONESIA","ID","SAMOSIR","ID-1217","SUMATERA UTARA","ID-12","0"
"2005","INDONESIA","ID","SAMPANG","ID-3527","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","SANGGAU","ID-6105","KALIMANTAN BARAT","ID-61","166430.107411845"
"2005","INDONESIA","ID","SARMI","ID-9419","PAPUA","ID-94","0"
"2005","INDONESIA","ID","SAROLANGUN","ID-1503","JAMBI","ID-15","64218.814941198"
"2005","INDONESIA","ID","SAWAHLUNTO (KOTA)","ID-1373","SUMATERA BARAT","ID-13","0"
"2005","INDONESIA","ID","SEKADAU","ID-6109","KALIMANTAN BARAT","ID-61","25444.3221176542"
"2005","INDONESIA","ID","SELUMA","ID-1705","BENGKULU","ID-17","49075.9570588289"
"2005","INDONESIA","ID","SEMARANG","ID-3322","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","SEMARANG (KOTA)","ID-3374","JAWA TENGAH","ID-33","0"
"2005","INDONESIA","ID","SERAM BAGIAN BARAT","ID-8106","MALUKU","ID-81","0"
"2005","INDONESIA","ID","SERAM BAGIAN TIMUR","ID-8107","MALUKU","ID-81","0.63"
"2005","INDONESIA","ID","SERANG","ID-3604","BANTEN","ID-36","0"
"2005","INDONESIA","ID","SERANG (KOTA)","ID-3673","BANTEN","ID-36","0"
"2005","INDONESIA","ID","SERDANG BEDAGAI","ID-1218","SUMATERA UTARA","ID-12","67082.1871764749"
"2005","INDONESIA","ID","SERUYAN","ID-6208","KALIMANTAN TENGAH","ID-62","82281.5777647551"
"2005","INDONESIA","ID","SIAK","ID-1405","RIAU","ID-14","269356.58541193"
"2005","INDONESIA","ID","SIBOLGA (KOTA)","ID-1271","SUMATERA UTARA","ID-12","0"
"2005","INDONESIA","ID","SIDENRENG RAPPANG","ID-7314","SULAWESI SELATAN","ID-73","43.2229411764707"
"2005","INDONESIA","ID","SIDOARJO","ID-3515","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","SIGI","ID-7210","SULAWESI TENGAH","ID-72","18380.2990588325"
"2005","INDONESIA","ID","SIJUNJUNG","ID-1304","SUMATERA BARAT","ID-13","38588.218941192"
"2005","INDONESIA","ID","SIKKA","ID-5310","NUSA TENGGARA TIMUR","ID-53","0"
"2005","INDONESIA","ID","SIMALUNGUN","ID-1209","SUMATERA UTARA","ID-12","171867.495882412"
"2005","INDONESIA","ID","SIMEULUE","ID-1101","ACEH","ID-11","889.106117647074"
"2005","INDONESIA","ID","SINGKAWANG (KOTA)","ID-6172","KALIMANTAN BARAT","ID-61","159.335647058827"
"2005","INDONESIA","ID","SINJAI","ID-7307","SULAWESI SELATAN","ID-73","0"
"2005","INDONESIA","ID","SINTANG","ID-6107","KALIMANTAN BARAT","ID-61","61894.4445882506"
"2005","INDONESIA","ID","SITUBONDO","ID-3512","JAWA TIMUR","ID-35","0"
"2005","INDONESIA","ID","SLEMAN","ID-3404","D I YOGYAKARTA","ID-34","0"
"2005","INDONESIA","ID","SOLOK","ID-1303","SUMATERA BARAT","ID-13","6218.46494117931"
